ensg_id	hgnc_symbol	gene_name_primary	gene_names_all	uniprot_accession	enst_id	chrom_hg38	start_hg38	end_hg38	strand_hg38	chrom_hg19	start_hg19	end_hg19	strand_hg19
ENSG00000185933	CALHM1	CALHM1	CALHM1 FAM26C	Q8IU99	ENST00000329905	10	103453240	103458900	-1	10	105213144.0	105218645.0	-1.0
ENSG00000185985	SLITRK2	SLITRK2	SLITRK2 CXorf2 KIAA1854 SLITL1 UNQ9197/PRO34756	Q9H156	ENST00000335565;ENST00000370490	X	145817819	145829856	1	X	144899350.0	144907360.0	1.0
ENSG00000186009	ATP4B	ATP4B	ATP4B	P51164	ENST00000335288	13	113648804	113658198	-1	13	114303119.0	114312501.0	-1.0
ENSG00000186038	HTR3E	HTR3E	HTR3E	A5X5Y0	ENST00000415389;ENST00000425359;ENST00000335304;ENST00000436361;ENST00000440596	3	184097064	184106995	1	3	183814852.0	183824783.0	1.0
ENSG00000186074	CD300LF	CD300LF	CD300LF CD300F CLM1 IGSF13 IREM1 NKIR UNQ3105/PRO10111	Q8TDQ1	ENST00000326165;ENST00000469092;ENST00000301573;ENST00000462044;ENST00000464910;ENST00000581500	17	74694308	74712981	-1	17	72690452.0	72709117.0	-1.0
ENSG00000186075	ZPBP2	ZPBP2	ZPBP2 ZPBPL	Q6X784	ENST00000348931;ENST00000377940	17	39868202	39877896	1	17	38024417.0	38034149.0	1.0
ENSG00000186090	HTR3D	HTR3D	HTR3D	Q70Z44	ENST00000428798;ENST00000382489;ENST00000453435	3	184031544	184039369	1	3	183749332.0	183757157.0	1.0
ENSG00000186105	LRRC70	LRRC70	LRRC70 UNQ1891/PRO4337	Q7Z2Q7	ENST00000334994	5	62578819	62581446	1	5	61874562.0	61877275.0	1.0
ENSG00000186113	OR5D14	OR5D14	OR5D14	Q8NGL3	ENST00000335605	11	55795556	55796500	1	11	55563032.0	55563976.0	1.0
ENSG00000186119	OR5D18	OR5D18	OR5D18	Q8NGL1	ENST00000333976	11	55819630	55820571	1	11	55587086.0	55588073.0	1.0
ENSG00000186136	TAS2R42	TAS2R42	TAS2R42 TAS2R55	Q7RTR8	ENST00000334266	12	11185993	11186937	-1	12	11338599.0	11339543.0	-1.0
ENSG00000186188	FFAR4	FFAR4	FFAR4 GPR120 GPR129 O3FAR1 PGR4	Q5NUL3	ENST00000371481;ENST00000371483	10	93566665	93604480	1	10	95326422.0	95364237.0	1.0
ENSG00000186190	BPIFB3	BPIFB3	BPIFB3 C20orf185 LPLUNC3	P59826	ENST00000375494	20	33053903	33073847	1	20	31643230.0	31661434.0	1.0
ENSG00000186191	BPIFB4	BPIFB4	BPIFB4 C20orf186 LPLUNC4	P59827	ENST00000375483	20	33079643	33111751	1	20	31667450.0	31699557.0	1.0
ENSG00000186260	MRTFB	MRTFB	MRTFB KIAA1243 MKL2	Q9ULH7	ENST00000571589;ENST00000574045;ENST00000573051;ENST00000318282	16	14071058	14266778	1	16	14165178.0	14360630.0	1.0
ENSG00000186265	BTLA	BTLA	BTLA	Q7Z6A9	ENST00000383680;ENST00000334529	3	112461067	112499668	-1	3	112182815.0	112218408.0	-1.0
ENSG00000186283	TOR3A	TOR3A	TOR3A ADIR	Q9H497	ENST00000367627;ENST00000352445	1	179081854	179098023	1	1	179050512.0	179067158.0	1.0
ENSG00000186297	GABRA5	GABRA5	GABRA5	P31644	ENST00000355395;ENST00000335625;ENST00000400081	15	26866911	26949208	1	15	27111510.0	27194354.0	1.0
ENSG00000186306	OR10T2	OR10T2	OR10T2	Q8NGX3	ENST00000334438	1	158398522	158399466	-1	1	158368312.0	158369256.0	-1.0
ENSG00000186318	BACE1	BACE1	BACE1 BACE KIAA1149	P56817	ENST00000313005;ENST00000392937;ENST00000510630;ENST00000428381;ENST00000445823;ENST00000513780	11	117285232	117316286	-1	11	117156402.0	117186975.0	-1.0
ENSG00000186340	THBS2	THBS2	THBS2 TSP2	P35442	ENST00000617924;ENST00000366787;ENST00000676760;ENST00000676498	6	169215780	169254060	-1	6	169615875.0	169654139.0	-1.0
ENSG00000186367	MINAR2	MINAR2	MINAR2 KIAA1024L	P59773	ENST00000564719	5	129748094	129766732	1	5	129083772.0	129102425.0	1.0
ENSG00000186407	CD300E	CD300E	CD300E CD300LE CLM2 CMRF35A5 IREM2	Q496F6	ENST00000392619	17	74609878	74623738	-1	17	72606026.0	72619897.0	-1.0
ENSG00000186417	GLDN	GLDN	GLDN COLM UNQ9339/PRO34011	Q6ZMI3	ENST00000335449;ENST00000396399	15	51341611	51408005	1	15	51633826.0	51700210.0	1.0
ENSG00000186431	FCAR	FCAR	FCAR CD89	P24071	ENST00000355524;ENST00000391726;ENST00000469767;ENST00000488066;ENST00000345937;ENST00000391725;ENST00000353758;ENST00000359272;ENST00000391723;ENST00000391724	19	54874235	54891420	1	19	55385704.0	55401838.0	1.0
ENSG00000186439	TRDN	TRDN	TRDN	Q13061	ENST00000334268;ENST00000628709;ENST00000542443	6	123215088	123637260	-1				
ENSG00000186440	OR6P1	OR6P1	OR6P1	Q8NGX9	ENST00000641540	1	158560606	158570580	-1				
ENSG00000186452	TMPRSS12	TMPRSS12	TMPRSS12	Q86WS5	ENST00000398458	12	50842920	50887884	1	12	51236703.0	51281667.0	1.0
ENSG00000186470	BTN3A2	BTN3A2	BTN3A2 BT3.2 BTF3 BTF4	P78410	ENST00000396934;ENST00000508906;ENST00000377708;ENST00000527422;ENST00000356386;ENST00000396948	6	26365159	26382797	1	6	26365387.0	26378546.0	1.0
ENSG00000186474	KLK12	KLK12	KLK12 KLKL5 UNQ669/PRO1303	Q9UKR0	ENST00000525263;ENST00000319590;ENST00000684732;ENST00000529888;ENST00000250351	19	51029092	51035230	-1	19	51532348.0	51538486.0	-1.0
ENSG00000186509	OR9Q1	OR9Q1	OR9Q1	Q8NGQ5	ENST00000335397;ENST00000612174	11	58023881	58181616	1	11	57791353.0	57949088.0	1.0
ENSG00000186513	OR9Q2	OR9Q2	OR9Q2 OR9Q2P	Q8NGE9	ENST00000641291	11	58189070	58194053	1				
ENSG00000186567	CEACAM19	CEACAM19	CEACAM19 CEAL1 UNQ2973/PRO7436	Q7Z692	ENST00000358777;ENST00000403660	19	44662278	44684360	1	19	45165545.0	45187631.0	1.0
ENSG00000186577	SMIM29	SMIM29	SMIM29 C6orf1 LBH	Q86T20	ENST00000481533;ENST00000476320;ENST00000394990;ENST00000468145	6	34246381	34249108	-1	6	34214157.0	34217247.0	-1.0
ENSG00000186652	PRG2	PRG2	PRG2 MBP	P13727	ENST00000311862;ENST00000533605;ENST00000525955	11	57386780	57391143	-1	11	57154267.0	57158130.0	-1.0
ENSG00000186723	OR10H1	OR10H1	OR10H1	Q9Y4A9	ENST00000641419;ENST00000334920	19	15804549	15815664	-1	19	15917817.0	15918936.0	-1.0
ENSG00000186792	HYAL3	HYAL3	HYAL3 LUCA3	O43820	ENST00000359051;ENST00000621157;ENST00000336307;ENST00000415204;ENST00000450982;ENST00000513170	3	50292831	50299405	-1	3	50330262.0	50336899.0	-1.0
ENSG00000186795	KCNK18	KCNK18	KCNK18 TRESK TRIK	Q7Z418	ENST00000334549	10	117196957	117210752	1	10	118957000.0	118969810.0	1.0
ENSG00000186806	VSIG10L	VSIG10L	VSIG10L	Q86VR7	ENST00000335624	19	51331536	51342310	-1	19	51834790.0	51845378.0	-1.0
ENSG00000186810	CXCR3	CXCR3	CXCR3 GPR9	P49682	ENST00000373691;ENST00000373693	X	71615916	71618511	-1	X	70835766.0	70838367.0	-1.0
ENSG00000186815	TPCN1	TPCN1	TPCN1 KIAA1169 TPC1	Q9ULQ1	ENST00000335509;ENST00000550785;ENST00000541517	12	113221050	113298589	1	12	113658855.0	113736390.0	1.0
ENSG00000186827	TNFRSF4	TNFRSF4	TNFRSF4 TXGP1L	P43489	ENST00000379236	1	1211326	1214153	-1	1	1146706.0	1149518.0	-1.0
ENSG00000186854	TRABD2A	TRABD2A	TRABD2A C2orf89 TIKI1	Q86V40	ENST00000335459;ENST00000409520	2	84821650	84907008	-1	2	85048774.0	85134132.0	-1.0
ENSG00000186866	POFUT2	POFUT2	POFUT2 C21orf80 FUT13 KIAA0958	Q9Y2G5	ENST00000331343;ENST00000334538;ENST00000349485	21	45263928	45287898	-1	21	46683843.0	46707813.0	-1.0
ENSG00000186867	QRFPR	QRFPR	QRFPR GPR103	Q96P65	ENST00000394427	4	121328595	121381059	-1	4	122250467.0	122302214.0	-1.0
ENSG00000186868	MAPT	MAPT	MAPT MAPTL MTBT1 TAU	P10636	ENST00000703922;ENST00000703923;ENST00000703924;ENST00000535772;ENST00000351559;ENST00000420682;ENST00000680542;ENST00000703978;ENST00000334239;ENST00000446361;ENST00000415613;ENST00000431008;ENST00000571987;ENST00000574436	17	45894358	46028334	1	17	43971748.0	44105700.0	1.0
ENSG00000186881	OR13F1	OR13F1	OR13F1	Q8NGS4	ENST00000334726	9	104504263	104505222	1	9	107266455.0	107267547.0	1.0
ENSG00000186889	TMEM17	TMEM17	TMEM17	Q86X19	ENST00000335390	2	62500218	62511894	-1	2	62727356.0	62739029.0	-1.0
ENSG00000186891	TNFRSF18	TNFRSF18	TNFRSF18 AITR GITR UNQ319/PRO364	Q9Y5U5	ENST00000328596;ENST00000379268;ENST00000379265	1	1203508	1206592	-1	1	1138888.0	1142071.0	-1.0
ENSG00000186895	FGF3	FGF3	FGF3 INT2	P11487	ENST00000334134	11	69809968	69819416	-1	11	69624992.0	69633792.0	-1.0
ENSG00000186907	RTN4RL2	RTN4RL2	RTN4RL2 NGRH1 NGRL3	Q86UN3	ENST00000335099;ENST00000395120	11	57460528	57477534	1	11	57228022.0	57245007.0	1.0
ENSG00000186910	SERPINA11	SERPINA11	SERPINA11	Q86U17	ENST00000334708	14	94442464	94452828	-1				
ENSG00000186919	ZACN	ZACN	ZACN L2 LGICZ LGICZ1 ZAC	Q401N2	ENST00000425015;ENST00000334586;ENST00000421794	17	76071961	76083666	1	17	74068042.0	74079747.0	1.0
ENSG00000186943	OR13C8	OR13C8	OR13C8	Q8NGS7	ENST00000335040	9	104569168	104570130	1	9	107331449.0	107332411.0	1.0
ENSG00000186998	EMID1	EMID1	EMID1 EMU1	Q96A84	ENST00000334018	22	29205809	29259598	1	22	29601840.0	29655586.0	1.0
ENSG00000187037	GPR141	GPR141	GPR141 PGR13	Q7Z602	ENST00000334425;ENST00000447769	7	37683721	37833788	1	7	37723399.0	37873390.0	1.0
ENSG00000187045	TMPRSS6	TMPRSS6	TMPRSS6 UNQ354/PRO618	Q8IU80	ENST00000346753;ENST00000381792;ENST00000406725;ENST00000406856;ENST00000676104	22	37065005	37110890	-1	22	37461476.0	37505603.0	-1.0
ENSG00000187054	TMPRSS11A	TMPRSS11A	TMPRSS11A ECRG1 HATL1 HESP	Q6ZMR5	ENST00000508048;ENST00000334830	4	67909395	67964140	-1	4	68775103.0	68829858.0	-1.0
ENSG00000187091	PLCD1	PLCD1	PLCD1	P51178	ENST00000463876;ENST00000334661	3	38007496	38029675	-1	3	38048987.0	38071253.0	-1.0
ENSG00000187094	CCK	CCK	CCK	P06307	ENST00000334681;ENST00000434608;ENST00000396169	3	42257823	42266185	-1	3	42299317.0	42307699.0	-1.0
ENSG00000187097	ENTPD5	ENTPD5	ENTPD5 CD39L4 PCPH	O75356	ENST00000334696	14	73958010	74019399	-1	14	74424713.0	74486102.0	-1.0
ENSG00000187116	LILRA5	LILRA5	LILRA5 ILT11 LILRB7 LIR9	A6NI73	ENST00000432233;ENST00000486742	19	54307041	54313166	-1	19	54818353.0	54824409.0	-1.0
ENSG00000187122	SLIT1	SLIT1	SLIT1 KIAA0813 MEGF4 SLIL1	O75093	ENST00000266058	10	96998038	97185959	-1	10	98757795.0	98945677.0	-1.0
ENSG00000187123	LYPD6	LYPD6	LYPD6 UNQ3023/PRO9821	Q86Y78	ENST00000409381;ENST00000334166;ENST00000418762;ENST00000651933;ENST00000392854	2	149329985	149474139	1	2	150186499.0	150330662.0	1.0
ENSG00000187151	ANGPTL5	ANGPTL5	ANGPTL5 UNQ5795/PRO19600	Q86XS5	ENST00000334289	11	101890674	101916522	-1	11	101761405.0	101787253.0	-1.0
ENSG00000187210	GCNT1	GCNT1	GCNT1 NACGT2	Q02742	ENST00000376730;ENST00000444201;ENST00000442371	9	76419850	76651203	1	9	79034752.0	79122332.0	1.0
ENSG00000187244	BCAM	BCAM	BCAM LU MSK19	P50895	ENST00000270233	19	44809070	44821421	1	19	45312328.0	45324673.0	1.0
ENSG00000187258	NPSR1	NPSR1	NPSR1 GPR154 GPRA PGR14	Q6W5P4	ENST00000381553;ENST00000465305;ENST00000360581;ENST00000396095;ENST00000381542;ENST00000381544;ENST00000359791;ENST00000531252;ENST00000381539	7	34658218	34878332	1				
ENSG00000187266	EPOR	EPOR	EPOR	P19235	ENST00000222139;ENST00000592375	19	11377207	11384343	-1	19	11488236.0	11495018.0	-1.0
ENSG00000187323	DCC	DCC	DCC IGDCC1	P43146	ENST00000442544	18	52340197	53535899	1	18	49866542.0	51057784.0	1.0
ENSG00000187372	PCDHB13	PCDHB13	PCDHB13 UNQ332/PRO531	Q9Y5F0	ENST00000341948	5	141213919	141218979	1	5	140593509.0	140596993.0	1.0
ENSG00000187398	LUZP2	LUZP2	LUZP2 UNQ2566/PRO6246	Q86TE4	ENST00000336930;ENST00000533227;ENST00000620308	11	24496970	25082638	1	11	24518516.0	25104150.0	1.0
ENSG00000187474	FPR3	FPR3	FPR3 FPRL2	P25089	ENST00000339223;ENST00000595991	19	51795137	51826324	1	19	52298416.0	52329442.0	1.0
ENSG00000187492	CDHR4	CDHR4	CDHR4 CDH29 UNQ9392/PRO34300	A6H8M9	ENST00000412678;ENST00000343366	3	49790732	49799873	-1	3	49828165.0	49837268.0	-1.0
ENSG00000187498	COL4A1	COL4A1	COL4A1	P02462	ENST00000375820;ENST00000543140	13	110148963	110307202	-1	13	110801318.0	110959496.0	-1.0
ENSG00000187510	PLEKHG7	PLEKHG7	PLEKHG7 C12orf74	Q6ZR37	ENST00000397833;ENST00000544406;ENST00000344636	12	92702843	92772455	1	12	93096619.0	93102325.0	1.0
ENSG00000187527	ATP13A5	ATP13A5	ATP13A5 UNQ488/PRO1004	Q4VNC0	ENST00000342358	3	193274789	193378820	-1	3	192992579.0	193096632.0	-1.0
ENSG00000187554	TLR5	TLR5	TLR5 TIL3	O60602	ENST00000407096;ENST00000642603;ENST00000645434;ENST00000714229;ENST00000484766	1	223109339	223143318	-1	1	223282748.0	223316624.0	-1.0
ENSG00000187612	OR5W2	OR5W2	OR5W2 OR5W2P OR5W3P	Q8NH69	ENST00000344514	11	55913650	55914582	-1	11	55681126.0	55682058.0	-1.0
ENSG00000187630	DHRS4L2	DHRS4L2	DHRS4L2 SDR25C3	Q6PKH6	ENST00000559411;ENST00000335125	14	23969874	24006408	1	14	24439148.0	24475617.0	1.0
ENSG00000187664	HAPLN4	HAPLN4	HAPLN4 BRAL2 KIAA1926	Q86UW8	ENST00000291481	19	19254756	19262805	-1	19	19366450.0	19373605.0	-1.0
ENSG00000187676	B3GLCT	B3GLCT	B3GLCT B3GALTL B3GTL	Q6Y288	ENST00000343307	13	31199975	31332276	1	13	31774073.0	31906413.0	1.0
ENSG00000187688	TRPV2	TRPV2	TRPV2 VRL	Q9Y5S1	ENST00000338560	17	16415571	16437003	1	17	16318856.0	16340317.0	1.0
ENSG00000187689	AMTN	AMTN	AMTN UNQ689/PRO1329	Q6UX39	ENST00000339336;ENST00000504451	4	70518569	70532743	1				
ENSG00000187701	OR2T27	OR2T27	OR2T27	Q8NH04	ENST00000460972;ENST00000641652	1	248649838	248655528	-1	1	248604508.0	248605434.0	1.0
ENSG00000187714	SLC18A3	SLC18A3	SLC18A3 VACHT	Q16572	ENST00000374115	10	49610310	49612720	1	10	50818347.0	50820765.0	1.0
ENSG00000187730	GABRD	GABRD	GABRD	O14764	ENST00000378585	1	2019329	2030758	1	1	1950780.0	1962192.0	1.0
ENSG00000187733	AMY1C	AMY1C	AMY1C AMY1	P0DTE8	ENST00000684141;ENST00000622339;ENST00000370079	1	103745126	103758726	1	1	104293028.0	104301312.0	1.0
ENSG00000187747	OR52B6	OR52B6	OR52B6	Q8NGF0	ENST00000345043	11	5580877	5581884	1	11	5602107.0	5603114.0	1.0
ENSG00000187764	SEMA4D	SEMA4D	SEMA4D C9orf164 CD100 SEMAJ	Q92854	ENST00000339861;ENST00000455551;ENST00000450295;ENST00000438547;ENST00000422704;ENST00000356444;ENST00000420987	9	89360787	89498167	-1	9	91975702.0	92113045.0	-1.0
ENSG00000187800	PEAR1	PEAR1	PEAR1 MEGF12	Q5VY43	ENST00000292357;ENST00000338302	1	156893666	156916432	1	1	156863490.0	156886226.0	1.0
ENSG00000187848	P2RX2	P2RX2	P2RX2 P2X2	Q9UBL9	ENST00000643471;ENST00000343948;ENST00000350048;ENST00000351222;ENST00000352418;ENST00000449132;ENST00000348800	12	132618776	132622388	1	12	133195366.0	133198972.0	1.0
ENSG00000187857	OR6C75	OR6C75	OR6C75	A6NL08	ENST00000641576	12	55362975	55369279	1				
ENSG00000187871	GFRAL	GFRAL	GFRAL C6orf144 UNQ9356/PRO34128	Q6UXV0	ENST00000340465	6	55327469	55402493	1				
ENSG00000187902	SHISA7	SHISA7	SHISA7	A6NL88	ENST00000376325	19	55428740	55443300	-1	19	55940107.0	55954230.0	-1.0
ENSG00000187908	DMBT1	DMBT1	DMBT1 GP340	Q9UGM3	ENST00000330163;ENST00000344338;ENST00000368909;ENST00000368955;ENST00000368956;ENST00000619379;ENST00000652446;ENST00000657942;ENST00000338354;ENST00000664692;ENST00000653442	10	122560643	122643740	1	10	124320181.0	124403252.0	1.0
ENSG00000187912	CLEC17A	CLEC17A	CLEC17A	Q6ZS10	ENST00000547437;ENST00000417570;ENST00000339847	19	14583084	14612035	1	19	14693896.0	14721969.0	1.0
ENSG00000187918	OR51I2	OR51I2	OR51I2	Q9H344	ENST00000641930	11	5449323	5456518	1				
ENSG00000187922	LCN10	LCN10	LCN10	Q6JVE6	ENST00000497771;ENST00000474369	9	136738167	136743356	-1	9	139632619.0	139637808.0	-1.0
ENSG00000187942	LDLRAD2	LDLRAD2	LDLRAD2	Q5SZI1	ENST00000344642;ENST00000543870	1	21812265	21825225	1	1	22138758.0	22151714.0	1.0
ENSG00000187950	OVCH1	OVCH1	OVCH1	Q7RTY7	ENST00000318184;ENST00000537054	12	29412474	29497686	-1	12	29565407.0	29650619.0	-1.0
ENSG00000187955	COL14A1	COL14A1	COL14A1 UND	Q05707	ENST00000309791;ENST00000297848	8	120059780	120373573	1	8	121072019.0	121384275.0	1.0
ENSG00000187957	DNER	DNER	DNER BET UNQ262/PRO299	Q8NFT8	ENST00000341772	2	229357629	229714581	-1	2	230222345.0	230579274.0	-1.0
ENSG00000187997	C17orf99	C17orf99	C17orf99 IL40 UNQ464/PRO809	Q6UX52	ENST00000340363	17	78146385	78166297	1	17	76142434.0	76162258.0	1.0
ENSG00000188000	OR7D2	OR7D2	OR7D2	Q96RA2	ENST00000642043;ENST00000641288;ENST00000344248	19	9178979	9188818	1	19	9296279.0	9299493.0	1.0
ENSG00000188038	NRN1L	NRN1L	NRN1L UNQ2446/PRO5725	Q496H8	ENST00000339176	16	67884885	67888855	1	16	67918708.0	67922758.0	1.0
ENSG00000188056	TREML4	TREML4	TREML4 TLT4 UNQ9425/PRO34675	Q6UXN2	ENST00000448827;ENST00000341495	6	41228339	41238882	1	6	41196062.0	41206620.0	1.0
ENSG00000188064	WNT7B	WNT7B	WNT7B	P56706	ENST00000339464	22	45920366	45977162	-1	22	46316242.0	46373009.0	-1.0
ENSG00000188092	GPR89B	GPR89B	GPR89B GPHR GPR89 GPR89C SH120 HSPC201	P0CG08	ENST00000314163	1	147928393	147993592	1	1	147400506.0	147465753.0	1.0
ENSG00000188107	EYS	EYS	EYS C6orf178 C6orf179 C6orf180 EGFL10 EGFL11 SPAM UNQ9424/PRO34591	Q5T1H1	ENST00000370621;ENST00000393380;ENST00000342421;ENST00000503581	6	63719980	65707226	-1	6	64429876.0	66417118.0	-1.0
ENSG00000188124	OR2AG2	OR2AG2	OR2AG2 OR2AG2P	A6NM03	ENST00000641124;ENST00000641169	11	6765626	6771976	-1				
ENSG00000188153	COL4A5	COL4A5	COL4A5	P29400	ENST00000328300;ENST00000361603	X	108439745	108697547	1	X	107683074.0	107940775.0	1.0
ENSG00000188157	AGRN	AGRN	AGRN AGRIN	O00468	ENST00000379370	1	1020120	1056119	1	1	955503.0	991496.0	1.0
ENSG00000188162	OTOG	OTOG	OTOG OTGN	Q6ZRI0	ENST00000399391	11	17547259	17647150	1	11	17568920.0	17668697.0	1.0
ENSG00000188175	HEPACAM2	HEPACAM2	HEPACAM2 MIKI UNQ305/PRO346	A8MVW5	ENST00000394468;ENST00000341723;ENST00000453812	7	93188534	93226559	-1	7	92817899.0	92855837.0	-1.0
ENSG00000188211	NCR3LG1	NCR3LG1	NCR3LG1 B7H6	Q68D85	ENST00000338965;ENST00000530403	11	17351800	17377341	1	11	17373273.0	17398888.0	1.0
ENSG00000188269	OR7A5	OR7A5	OR7A5	Q15622	ENST00000322301;ENST00000594432	19	14826241	14835185	-1	19	14903302.0	14946188.0	-1.0
ENSG00000188293	IGFL1	IGFL1	IGFL1 UNQ644/PRO1274	Q6UW32	ENST00000437936	19	46229742	46231243	1	19	46733009.0	46734500.0	1.0
ENSG00000188324	OR6C6	OR6C6	OR6C6	A6NF89	ENST00000358433	12	55293988	55296569	-1	12	55688072.0	55689016.0	-1.0
ENSG00000188334	BSPH1	BSPH1	BSPH1	Q075Z2	ENST00000344839	19	47968046	47992170	-1	19	48471303.0	48495427.0	-1.0
ENSG00000188338	SLC38A3	SLC38A3	SLC38A3 G17 NAT1 SN1 SNAT3	Q99624	ENST00000614032	3	50202871	50221504	1				
ENSG00000188340	OR6N2	OR6N2	OR6N2	Q8NGY6	ENST00000641131	1	158774222	158781204	-1				
ENSG00000188372	ZP3	ZP3	ZP3 ZP3A ZP3B ZPC	P21754	ENST00000336517;ENST00000394857	7	76397518	76442071	1	7	76026835.0	76071388.0	1.0
ENSG00000188373	GPR15LG	GPR15LG	GPR15LG C10orf99 GPR15L UNQ1833/PRO3446	Q6UWK7	ENST00000372126	10	84173801	84185294	1				
ENSG00000188379	IFNA2	IFNA2	IFNA2 IFNA2A IFNA2B IFNA2C	P01563	ENST00000380206	9	21384255	21385398	-1	9	21384254.0	21385396.0	-1.0
ENSG00000188389	PDCD1	PDCD1	PDCD1 PD1	Q15116	ENST00000334409	2	241849884	241858894	-1	2	242792033.0	242801060.0	-1.0
ENSG00000188393	CLEC2A	CLEC2A	CLEC2A KACL UNQ5792/PRO19597	Q6UVW9	ENST00000339766;ENST00000455827	12	9898673	9932370	-1				
ENSG00000188394	GPR21	GPR21	GPR21	Q99679	ENST00000616002	9	123033667	123035665	1				
ENSG00000188404	SELL	SELL	SELL LNHR LYAM1	P14151	ENST00000236147;ENST00000650983	1	169690665	169712202	-1	1	169659808.0	169680839.0	-1.0
ENSG00000188488	SERPINA5	SERPINA5	SERPINA5 PCI PLANH3 PROCI	P05154	ENST00000553780;ENST00000554866;ENST00000329597;ENST00000554276	14	94561442	94593120	1	14	95027779.0	95059457.0	1.0
ENSG00000188501	LCTL	LCTL	LCTL KLPH UNQ3022/PRO9820	Q6UWM7	ENST00000341509;ENST00000537670;ENST00000695545	15	66547179	66565998	-1	15	66839517.0	66858317.0	-1.0
ENSG00000188517	COL25A1	COL25A1	COL25A1	Q9BXS0	ENST00000399132;ENST00000399126	4	108808725	109302752	-1	4	109731877.0	110223813.0	-1.0
ENSG00000188536	HBA2	HBA1; HBA2	HBA1; HBA2	P69905	ENST00000251595	16	172876	173710	1	16	222846.0	223709.0	1.0
ENSG00000188558	OR2G6	OR2G6	OR2G6	Q5TZ20	ENST00000641804;ENST00000641501	1	248508073	248527337	1				
ENSG00000188603	CLN3	CLN3	CLN3 BTS	Q13286	ENST00000569430;ENST00000359984;ENST00000636147;ENST00000360019;ENST00000333496;ENST00000357806;ENST00000565316;ENST00000355477;ENST00000569030	16	28474111	28495575	-1	16	28477983.0	28506896.0	-1.0
ENSG00000188611	ASAH2	ASAH2	ASAH2 HNAC1	Q9NR71	ENST00000395526;ENST00000682911	10	50182778	50279720	-1	10	51942538.0	52008370.0	-1.0
ENSG00000188655	RNASE9	RNASE9	RNASE9	P60153	ENST00000338904;ENST00000404716;ENST00000429244;ENST00000553541;ENST00000553706;ENST00000555230;ENST00000556208;ENST00000557068;ENST00000557209;ENST00000611135	14	20556093	20561047	-1	14	21024252.0	21029090.0	-1.0
ENSG00000188691	OR56A5	OR56A5	OR56A5 OR56A5P	P0C7T3	ENST00000532411	11	5967553	5968494	-1	11	5988407.0	5989724.0	-1.0
ENSG00000188763	FZD9	FZD9	FZD9 FZD3	O00144	ENST00000344575	7	73433778	73436120	1	7	72848109.0	72850450.0	1.0
ENSG00000188770	OPTC	OPTC	OPTC OPT	Q9UBM4	ENST00000715259;ENST00000367222	1	203494121	203508949	1	1	203463271.0	203477992.0	1.0
ENSG00000188771	PLET1	PLET1	PLET1 C11orf34	Q6UQ28	ENST00000338832	11	112248153	112260860	-1	11	112118876.0	112131583.0	-1.0
ENSG00000188778	ADRB3	ADRB3	ADRB3 ADRB3R B3AR	P13945	ENST00000345060	8	37962990	37966599	-1	8	37820516.0	37824483.0	-1.0
ENSG00000188783	PRELP	PRELP	PRELP SLRR2A	P51888	ENST00000343110	1	203475777	203491352	1	1	203444956.0	203460480.0	1.0
ENSG00000188803	SHISA6	SHISA6	SHISA6	Q6ZSJ9	ENST00000441885;ENST00000432116;ENST00000409168	17	11241213	11564063	1	17	11144580.0	11467380.0	1.0
ENSG00000188811	NHLRC3	NHLRC3	NHLRC3	Q5JS37	ENST00000379600;ENST00000379599	13	39038306	39050109	1	13	39612443.0	39624246.0	1.0
ENSG00000188822	CNR2	CNR2	CNR2 CB2A CB2B	P34972	ENST00000374472	1	23870515	23913362	-1	1	24197016.0	24285549.0	-1.0
ENSG00000188833	ENTPD8	ENTPD8	ENTPD8 UNQ2492/PRO5779	Q5MY95	ENST00000371506;ENST00000344119	9	137434362	137441881	-1	9	140328816.0	140336268.0	-1.0
ENSG00000188869	TMC3	TMC3	TMC3	Q7Z5M5	ENST00000359440	15	81331088	81374213	-1	15	81623558.0	81666554.0	-1.0
ENSG00000188937	NYX	NYX	NYX CLRP	Q9GZU5	ENST00000378220;ENST00000342595	X	41445383	41475710	1	X	41306687.0	41334963.0	1.0
ENSG00000188992	LIPI	LIPI	LIPI LPDL PRED5	Q6XZB0	ENST00000536861;ENST00000681601;ENST00000680487;ENST00000679868;ENST00000614229;ENST00000680801	21	14108813	14210955	-1				
ENSG00000188993	LRRC66	LRRC66	LRRC66	Q68CR7	ENST00000682860;ENST00000343457	4	51993614	52020363	-1	4	52859868.0	52883786.0	-1.0
ENSG00000189013	KIR2DL4	KIR2DL4	KIR2DL4 CD158D KIR103AS	Q99706	ENST00000345540;ENST00000357494;ENST00000396293	19	54803610	54814517	1	19	55236002.0	55325972.0	1.0
ENSG00000189052	CGB5	CGB3; CGB5; CGB8	CGB3 CGB; CGB5; CGB8	P0DN86	ENST00000301408	19	49043848	49045311	1	19	49547141.0	49548568.0	1.0
ENSG00000189056	RELN	RELN	RELN	P78509	ENST00000343529;ENST00000428762	7	103471381	103989658	-1	7	103112231.0	103629963.0	-1.0
ENSG00000189058	APOD	APOD	APOD	P05090	ENST00000343267	3	195568705	195584033	-1	3	195295573.0	195311076.0	-1.0
ENSG00000189068	VSTM1	VSTM1	VSTM1 UNQ3033/PRO9835	Q6UX27	ENST00000338372;ENST00000447872;ENST00000376626	19	54040825	54063953	-1				
